epoch	batch	iter	loss	acc	lr
65	41	9321	1.7685871124267578	0.75	0.009083333333333334
65	42	9322	1.484185814857483	1.0	0.009083333333333334
65	43	9323	1.4560091495513916	0.875	0.009083333333333334
65	44	9324	1.3744831085205078	0.875	0.009083333333333334
65	45	9325	1.233041763305664	0.75	0.009083333333333334
65	46	9326	1.2539936304092407	1.0	0.009083333333333334
65	47	9327	1.2848968505859375	0.875	0.009083333333333334
65	48	9328	1.249281406402588	1.0	0.009083333333333334
65	49	9329	1.646873116493225	0.875	0.009083333333333334
65	50	9330	2.270296573638916	0.75	0.009083333333333334
65	51	9331	1.0242388248443604	1.0	0.009083333333333334
65	52	9332	1.4165072441101074	0.875	0.009083333333333334
65	53	9333	1.7137675285339355	0.625	0.009083333333333334
65	54	9334	1.3738696575164795	0.875	0.009083333333333334
65	55	9335	1.8763365745544434	0.875	0.009083333333333334
65	56	9336	1.8786354064941406	0.75	0.009083333333333334
65	57	9337	0.9624310731887817	0.75	0.009083333333333334
65	58	9338	1.0815013647079468	1.0	0.009083333333333334
65	59	9339	1.9431726932525635	0.875	0.009083333333333334
65	60	9340	0.7962360382080078	1.0	0.009083333333333334
65	61	9341	1.3665602207183838	1.0	0.009083333333333334
65	62	9342	1.7877380847930908	0.875	0.009083333333333334
65	63	9343	1.2814769744873047	0.875	0.009083333333333334
65	64	9344	1.342678189277649	0.625	0.009083333333333334
65	65	9345	1.7234256267547607	1.0	0.009083333333333334
65	66	9346	2.2294845581054688	0.75	0.009083333333333334
65	67	9347	1.3846452236175537	0.875	0.009083333333333334
65	68	9348	1.3061497211456299	0.875	0.009083333333333334
65	69	9349	1.2402188777923584	0.875	0.009083333333333334
65	70	9350	1.3981988430023193	0.875	0.009083333333333334
65	71	9351	1.5193408727645874	0.625	0.009083333333333334
65	72	9352	1.7171934843063354	0.875	0.009083333333333334
65	73	9353	1.35348379611969	1.0	0.009083333333333334
65	74	9354	1.517686367034912	0.625	0.009083333333333334
65	75	9355	2.0866520404815674	0.625	0.009083333333333334
65	76	9356	1.3192870616912842	0.75	0.009083333333333334
65	77	9357	1.3348020315170288	1.0	0.009083333333333334
65	78	9358	1.0213524103164673	0.75	0.009083333333333334
65	79	9359	1.333905816078186	0.875	0.009083333333333334
65	80	9360	2.1685009002685547	0.375	0.009083333333333334
65	81	9361	1.235898733139038	0.625	0.009083333333333334
65	82	9362	0.8507267236709595	1.0	0.009083333333333334
65	83	9363	0.9623206853866577	1.0	0.009083333333333334
65	84	9364	1.5491702556610107	1.0	0.009083333333333334
65	85	9365	1.5364882946014404	0.875	0.009083333333333334
65	86	9366	1.213585376739502	1.0	0.009083333333333334
65	87	9367	1.7996635437011719	0.75	0.009083333333333334
65	88	9368	0.8596826195716858	1.0	0.009083333333333334
65	89	9369	1.3570665121078491	0.875	0.009083333333333334
65	90	9370	1.1377298831939697	0.625	0.009083333333333334
65	91	9371	0.6977688074111938	1.0	0.009083333333333334
65	92	9372	1.601064682006836	0.875	0.009083333333333334
65	93	9373	1.4491865634918213	0.875	0.009083333333333334
65	94	9374	1.2161815166473389	1.0	0.009083333333333334
65	95	9375	1.2605459690093994	1.0	0.009083333333333334
65	96	9376	2.1803689002990723	0.625	0.009083333333333334
65	97	9377	1.0570433139801025	0.75	0.009083333333333334
65	98	9378	1.1179893016815186	0.5	0.009083333333333334
65	99	9379	1.6622333526611328	0.875	0.009083333333333334
65	100	9380	1.090984582901001	0.75	0.009083333333333334
65	101	9381	1.4043402671813965	0.75	0.009083333333333334
65	102	9382	1.5813219547271729	0.875	0.009083333333333334
65	103	9383	1.7293481826782227	0.75	0.009083333333333334
65	104	9384	0.9610228538513184	0.875	0.009083333333333334
65	105	9385	1.1610926389694214	0.875	0.009083333333333334
65	106	9386	1.6318775415420532	1.0	0.009083333333333334
65	107	9387	1.9515528678894043	0.625	0.009083333333333334
65	108	9388	1.1500706672668457	0.75	0.009083333333333334
65	109	9389	1.5261794328689575	1.0	0.009083333333333334
65	110	9390	1.8172447681427002	1.0	0.009083333333333334
65	111	9391	2.440431594848633	0.375	0.009083333333333334
65	112	9392	1.4297571182250977	0.75	0.009083333333333334
65	113	9393	0.9753991365432739	0.875	0.009083333333333334
65	114	9394	1.9171686172485352	0.625	0.009083333333333334
65	115	9395	1.3289132118225098	0.875	0.009083333333333334
65	116	9396	1.4995853900909424	0.75	0.009083333333333334
65	117	9397	1.4771568775177002	0.875	0.009083333333333334
65	118	9398	1.1510835886001587	0.75	0.009083333333333334
65	119	9399	1.5492323637008667	0.75	0.009083333333333334
65	120	9400	1.5643705129623413	0.75	0.009083333333333334
65	121	9401	2.056251049041748	0.625	0.009083333333333334
65	122	9402	0.9628725051879883	0.875	0.009083333333333334
65	123	9403	1.417438268661499	1.0	0.009083333333333334
65	124	9404	1.6680169105529785	1.0	0.009083333333333334
65	125	9405	1.319027304649353	0.875	0.009083333333333334
65	126	9406	2.022568464279175	0.75	0.009083333333333334
65	127	9407	2.655919075012207	0.875	0.009083333333333334
65	128	9408	2.0305228233337402	0.75	0.009083333333333334
65	129	9409	1.6219459772109985	1.0	0.009083333333333334
65	130	9410	1.2397539615631104	0.875	0.009083333333333334
65	131	9411	1.3901526927947998	0.75	0.009083333333333334
65	132	9412	1.9739162921905518	0.875	0.009083333333333334
65	133	9413	1.339125156402588	0.875	0.009083333333333334
65	134	9414	1.8942253589630127	0.75	0.009083333333333334
65	135	9415	1.8759673833847046	1.0	0.009083333333333334
65	136	9416	1.9103178977966309	0.875	0.009083333333333334
65	137	9417	1.2174053192138672	0.75	0.009083333333333334
65	138	9418	1.9144845008850098	0.875	0.009083333333333334
65	139	9419	1.6554548740386963	0.75	0.009083333333333334
65	140	9420	1.3793927431106567	0.75	0.009083333333333334
65	141	9421	1.1670458316802979	0.875	0.009083333333333334
65	142	9422	1.7395429611206055	0.75	0.009083333333333334
65	143	9423	0.9252475500106812	0.75	0.009083333333333334
65	144	9424	1.292410969734192	1.0	0.009083333333333334
65	145	9425	1.1869748830795288	0.7142857142857143	0.009083333333333334
66	1	9426	1.2141339778900146	1.0	0.0090625
66	2	9427	1.3012471199035645	0.875	0.0090625
66	3	9428	1.1666127443313599	0.875	0.0090625
66	4	9429	1.9850730895996094	0.875	0.0090625
66	5	9430	1.3639485836029053	0.75	0.0090625
66	6	9431	1.699678897857666	0.75	0.0090625
66	7	9432	1.866495132446289	0.75	0.0090625
66	8	9433	1.0499070882797241	1.0	0.0090625
66	9	9434	1.6291331052780151	0.875	0.0090625
66	10	9435	2.293154716491699	0.625	0.0090625
66	11	9436	0.9651021957397461	0.875	0.0090625
66	12	9437	1.6135362386703491	1.0	0.0090625
66	13	9438	1.4686260223388672	0.625	0.0090625
66	14	9439	1.220005989074707	1.0	0.0090625
66	15	9440	1.070751667022705	0.625	0.0090625
66	16	9441	1.529731273651123	1.0	0.0090625
66	17	9442	1.5804667472839355	0.875	0.0090625
66	18	9443	0.9399124383926392	0.875	0.0090625
66	19	9444	1.6978020668029785	1.0	0.0090625
66	20	9445	1.2221672534942627	1.0	0.0090625
66	21	9446	1.1094646453857422	1.0	0.0090625
66	22	9447	2.100740909576416	0.625	0.0090625
66	23	9448	1.301076889038086	0.875	0.0090625
66	24	9449	1.670700192451477	0.875	0.0090625
66	25	9450	2.001216411590576	0.625	0.0090625
66	26	9451	1.6215159893035889	0.75	0.0090625
66	27	9452	1.2030730247497559	1.0	0.0090625
66	28	9453	1.7223398685455322	0.5	0.0090625
66	29	9454	1.9224553108215332	0.5	0.0090625
66	30	9455	0.8316683769226074	0.875	0.0090625
66	31	9456	1.5375642776489258	0.875	0.0090625
66	32	9457	0.8416469693183899	1.0	0.0090625
66	33	9458	1.6982789039611816	0.875	0.0090625
66	34	9459	1.3241994380950928	0.875	0.0090625
66	35	9460	1.6576083898544312	0.875	0.0090625
66	36	9461	1.2249767780303955	0.875	0.0090625
66	37	9462	1.6082358360290527	0.5	0.0090625
66	38	9463	1.357713222503662	1.0	0.0090625
66	39	9464	1.4347033500671387	0.875	0.0090625
66	40	9465	1.0797719955444336	0.625	0.0090625
66	41	9466	1.713775873184204	1.0	0.0090625
66	42	9467	1.8086767196655273	0.75	0.0090625
66	43	9468	0.9176771640777588	0.75	0.0090625
66	44	9469	1.2056629657745361	0.5	0.0090625
66	45	9470	2.084239959716797	0.75	0.0090625
66	46	9471	1.7458933591842651	1.0	0.0090625
66	47	9472	1.01007080078125	1.0	0.0090625
66	48	9473	1.0660719871520996	1.0	0.0090625
66	49	9474	1.7578421831130981	1.0	0.0090625
66	50	9475	1.9293005466461182	0.75	0.0090625
66	51	9476	1.3223745822906494	0.875	0.0090625
66	52	9477	0.895175576210022	0.875	0.0090625
66	53	9478	1.3187987804412842	0.75	0.0090625
66	54	9479	1.1227723360061646	0.75	0.0090625
66	55	9480	1.269348382949829	0.875	0.0090625
66	56	9481	1.999090552330017	0.75	0.0090625
66	57	9482	1.2951196432113647	1.0	0.0090625
66	58	9483	1.2385766506195068	0.875	0.0090625
66	59	9484	1.3860390186309814	0.875	0.0090625
66	60	9485	2.338078260421753	0.625	0.0090625
66	61	9486	1.3456419706344604	0.875	0.0090625
66	62	9487	1.3641712665557861	1.0	0.0090625
66	63	9488	1.5343916416168213	0.625	0.0090625
66	64	9489	1.5756113529205322	0.75	0.0090625
66	65	9490	1.6691420078277588	1.0	0.0090625
66	66	9491	1.2054967880249023	1.0	0.0090625
66	67	9492	1.221815824508667	1.0	0.0090625
66	68	9493	1.1846039295196533	0.75	0.0090625
66	69	9494	1.3613877296447754	0.75	0.0090625
66	70	9495	1.8924663066864014	0.625	0.0090625
66	71	9496	1.0129036903381348	0.75	0.0090625
66	72	9497	1.6935551166534424	0.875	0.0090625
66	73	9498	0.9985561370849609	0.875	0.0090625
66	74	9499	1.6582952737808228	0.75	0.0090625
66	75	9500	1.0638160705566406	0.875	0.0090625
66	76	9501	0.9489247798919678	1.0	0.0090625
66	77	9502	1.2678098678588867	0.625	0.0090625
66	78	9503	0.8385523557662964	1.0	0.0090625
66	79	9504	1.6738524436950684	0.875	0.0090625
66	80	9505	1.1517843008041382	0.875	0.0090625
66	81	9506	2.224514961242676	0.75	0.0090625
66	82	9507	1.6570698022842407	0.75	0.0090625
66	83	9508	1.179300308227539	0.875	0.0090625
66	84	9509	1.3225390911102295	0.75	0.0090625
66	85	9510	1.9639887809753418	0.75	0.0090625
66	86	9511	1.7915189266204834	0.875	0.0090625
66	87	9512	1.3024983406066895	0.625	0.0090625
66	88	9513	2.069780111312866	0.5	0.0090625
66	89	9514	1.86342453956604	0.875	0.0090625
66	90	9515	1.1555273532867432	0.875	0.0090625
66	91	9516	1.0637645721435547	0.875	0.0090625
66	92	9517	1.284785270690918	1.0	0.0090625
66	93	9518	2.1260643005371094	0.75	0.0090625
66	94	9519	1.6736457347869873	0.875	0.0090625
66	95	9520	1.8102900981903076	1.0	0.0090625
66	96	9521	1.6935758590698242	1.0	0.0090625
66	97	9522	0.9230412244796753	1.0	0.0090625
66	98	9523	1.837709665298462	0.875	0.0090625
66	99	9524	1.327280879020691	0.875	0.0090625
66	100	9525	1.618955373764038	1.0	0.0090625
66	101	9526	1.7763928174972534	1.0	0.0090625
66	102	9527	1.2750600576400757	0.75	0.0090625
66	103	9528	1.9375553131103516	0.75	0.0090625
66	104	9529	1.956672191619873	0.75	0.0090625
66	105	9530	1.391127109527588	0.875	0.0090625
66	106	9531	1.3465262651443481	1.0	0.0090625
66	107	9532	1.304244875907898	1.0	0.0090625
66	108	9533	1.223406195640564	0.875	0.0090625
66	109	9534	1.6601946353912354	0.875	0.0090625
66	110	9535	1.321954369544983	0.875	0.0090625
66	111	9536	0.6698527336120605	0.875	0.0090625
66	112	9537	1.6287639141082764	0.875	0.0090625
66	113	9538	1.3853769302368164	0.875	0.0090625
66	114	9539	1.9560916423797607	0.625	0.0090625
66	115	9540	1.8380485773086548	0.625	0.0090625
66	116	9541	1.2243971824645996	0.75	0.0090625
66	117	9542	1.6966228485107422	0.375	0.0090625
66	118	9543	2.3218994140625	0.5	0.0090625
66	119	9544	1.6533207893371582	1.0	0.0090625
66	120	9545	1.3766636848449707	0.875	0.0090625
66	121	9546	1.7397735118865967	0.75	0.0090625
66	122	9547	1.4306964874267578	0.75	0.0090625
66	123	9548	1.2555341720581055	0.875	0.0090625
66	124	9549	1.603020191192627	0.875	0.0090625
66	125	9550	1.3541605472564697	0.625	0.0090625
66	126	9551	1.476386547088623	0.625	0.0090625
66	127	9552	1.2220734357833862	0.875	0.0090625
66	128	9553	1.332899808883667	0.875	0.0090625
66	129	9554	2.2735705375671387	0.75	0.0090625
66	130	9555	1.1138756275177002	1.0	0.0090625
66	131	9556	2.2921295166015625	0.625	0.0090625
66	132	9557	1.1653591394424438	0.75	0.0090625
66	133	9558	1.2878823280334473	0.875	0.0090625
66	134	9559	1.760899305343628	0.75	0.0090625
66	135	9560	1.8126122951507568	0.875	0.0090625
66	136	9561	1.6136704683303833	1.0	0.0090625
66	137	9562	0.971598207950592	0.875	0.0090625
66	138	9563	1.2498871088027954	0.75	0.0090625
66	139	9564	1.2707390785217285	1.0	0.0090625
66	140	9565	1.4611345529556274	1.0	0.0090625
66	141	9566	1.2446564435958862	1.0	0.0090625
66	142	9567	1.3478753566741943	1.0	0.0090625
66	143	9568	2.3068106174468994	0.5	0.0090625
66	144	9569	1.3693965673446655	0.875	0.0090625
66	145	9570	1.8393430709838867	0.8571428571428571	0.0090625
67	1	9571	1.249707579612732	1.0	0.009041666666666667
67	2	9572	1.495876669883728	0.875	0.009041666666666667
67	3	9573	1.2138493061065674	0.875	0.009041666666666667
67	4	9574	0.8902444839477539	1.0	0.009041666666666667
67	5	9575	1.0707812309265137	0.875	0.009041666666666667
67	6	9576	1.3549853563308716	0.875	0.009041666666666667
67	7	9577	1.2818211317062378	0.875	0.009041666666666667
67	8	9578	1.2666540145874023	0.875	0.009041666666666667
67	9	9579	1.6807420253753662	0.875	0.009041666666666667
67	10	9580	1.702683448791504	0.75	0.009041666666666667
67	11	9581	1.4732835292816162	0.875	0.009041666666666667
67	12	9582	1.27306067943573	1.0	0.009041666666666667
67	13	9583	0.9624979496002197	0.875	0.009041666666666667
67	14	9584	1.334883451461792	0.875	0.009041666666666667
67	15	9585	1.2926799058914185	1.0	0.009041666666666667
67	16	9586	2.0554769039154053	0.875	0.009041666666666667
67	17	9587	1.189685583114624	1.0	0.009041666666666667
67	18	9588	1.8821333646774292	0.875	0.009041666666666667
67	19	9589	1.2940524816513062	0.75	0.009041666666666667
67	20	9590	1.0354397296905518	0.875	0.009041666666666667
67	21	9591	2.0866141319274902	0.625	0.009041666666666667
67	22	9592	1.9841036796569824	0.75	0.009041666666666667
67	23	9593	0.7591346502304077	1.0	0.009041666666666667
67	24	9594	1.322035312652588	0.875	0.009041666666666667
67	25	9595	1.9546635150909424	0.875	0.009041666666666667
67	26	9596	1.13429594039917	0.75	0.009041666666666667
67	27	9597	1.3813625574111938	0.875	0.009041666666666667
67	28	9598	1.6096749305725098	1.0	0.009041666666666667
67	29	9599	1.4004384279251099	0.875	0.009041666666666667
67	30	9600	1.8170430660247803	0.875	0.009041666666666667
67	31	9601	1.7088037729263306	0.5	0.009041666666666667
67	32	9602	1.3974449634552002	0.875	0.009041666666666667
67	33	9603	2.48231840133667	0.5	0.009041666666666667
67	34	9604	1.286983847618103	1.0	0.009041666666666667
67	35	9605	1.3483178615570068	0.5	0.009041666666666667
67	36	9606	0.7796725034713745	1.0	0.009041666666666667
67	37	9607	2.6311821937561035	0.5	0.009041666666666667
67	38	9608	1.1749703884124756	1.0	0.009041666666666667
67	39	9609	1.442051887512207	0.875	0.009041666666666667
67	40	9610	1.5389626026153564	0.75	0.009041666666666667
67	41	9611	1.4245109558105469	0.75	0.009041666666666667
67	42	9612	1.3485829830169678	0.875	0.009041666666666667
67	43	9613	1.7619690895080566	0.625	0.009041666666666667
67	44	9614	2.5219743251800537	0.375	0.009041666666666667
67	45	9615	1.2825863361358643	0.75	0.009041666666666667
67	46	9616	1.3685051202774048	0.875	0.009041666666666667
67	47	9617	1.267863392829895	1.0	0.009041666666666667
67	48	9618	0.8515129089355469	1.0	0.009041666666666667
67	49	9619	1.9655457735061646	0.75	0.009041666666666667
67	50	9620	1.4533984661102295	0.75	0.009041666666666667
67	51	9621	1.0171468257904053	0.875	0.009041666666666667
67	52	9622	1.437347412109375	0.625	0.009041666666666667
67	53	9623	1.7306157350540161	0.875	0.009041666666666667
67	54	9624	1.1796151399612427	1.0	0.009041666666666667
67	55	9625	1.2099990844726562	1.0	0.009041666666666667
67	56	9626	1.346231460571289	0.75	0.009041666666666667
67	57	9627	1.123308777809143	1.0	0.009041666666666667
67	58	9628	1.4230501651763916	0.75	0.009041666666666667
67	59	9629	1.3867111206054688	1.0	0.009041666666666667
67	60	9630	0.7327377796173096	0.875	0.009041666666666667
67	61	9631	1.093126654624939	1.0	0.009041666666666667
67	62	9632	1.6830334663391113	0.75	0.009041666666666667
67	63	9633	1.4309966564178467	0.875	0.009041666666666667
67	64	9634	1.8377001285552979	0.75	0.009041666666666667
67	65	9635	2.0014870166778564	0.75	0.009041666666666667
67	66	9636	1.3488247394561768	0.75	0.009041666666666667
67	67	9637	2.0012741088867188	0.75	0.009041666666666667
67	68	9638	1.017247200012207	0.875	0.009041666666666667
67	69	9639	1.5548794269561768	1.0	0.009041666666666667
67	70	9640	1.6128274202346802	1.0	0.009041666666666667
67	71	9641	1.3228280544281006	1.0	0.009041666666666667
67	72	9642	1.1015214920043945	1.0	0.009041666666666667
67	73	9643	1.8819328546524048	0.875	0.009041666666666667
67	74	9644	2.1804890632629395	0.75	0.009041666666666667
67	75	9645	1.4217957258224487	0.75	0.009041666666666667
67	76	9646	2.0978856086730957	0.625	0.009041666666666667
67	77	9647	1.4520750045776367	1.0	0.009041666666666667
67	78	9648	1.5097354650497437	0.875	0.009041666666666667
67	79	9649	1.2008838653564453	1.0	0.009041666666666667
67	80	9650	1.5734074115753174	0.75	0.009041666666666667
67	81	9651	1.150670051574707	0.75	0.009041666666666667
67	82	9652	0.7416815757751465	0.875	0.009041666666666667
67	83	9653	1.1992967128753662	0.875	0.009041666666666667
67	84	9654	1.8421351909637451	0.875	0.009041666666666667
67	85	9655	2.144096612930298	0.625	0.009041666666666667
67	86	9656	1.02333664894104	0.875	0.009041666666666667
67	87	9657	1.3199018239974976	0.75	0.009041666666666667
67	88	9658	1.1598955392837524	0.875	0.009041666666666667
67	89	9659	1.6197538375854492	0.625	0.009041666666666667
67	90	9660	1.6586239337921143	0.5	0.009041666666666667
67	91	9661	1.3449103832244873	0.875	0.009041666666666667
67	92	9662	1.8287359476089478	0.875	0.009041666666666667
67	93	9663	1.088446855545044	0.875	0.009041666666666667
67	94	9664	1.6242525577545166	0.875	0.009041666666666667
67	95	9665	0.8420276045799255	0.875	0.009041666666666667
67	96	9666	1.995901107788086	0.75	0.009041666666666667
67	97	9667	1.2979912757873535	1.0	0.009041666666666667
67	98	9668	1.2685716152191162	0.875	0.009041666666666667
67	99	9669	1.0229469537734985	0.875	0.009041666666666667
67	100	9670	1.775312900543213	0.875	0.009041666666666667
67	101	9671	1.9371094703674316	0.75	0.009041666666666667
67	102	9672	1.8071956634521484	0.875	0.009041666666666667
67	103	9673	1.3057293891906738	1.0	0.009041666666666667
67	104	9674	1.6919571161270142	0.75	0.009041666666666667
67	105	9675	1.6429388523101807	0.75	0.009041666666666667
67	106	9676	1.8118703365325928	1.0	0.009041666666666667
67	107	9677	1.757729411125183	0.875	0.009041666666666667
67	108	9678	1.4374384880065918	0.75	0.009041666666666667
67	109	9679	1.4173753261566162	0.625	0.009041666666666667
67	110	9680	1.7710671424865723	0.75	0.009041666666666667
67	111	9681	1.4822616577148438	1.0	0.009041666666666667
67	112	9682	1.577226996421814	1.0	0.009041666666666667
67	113	9683	1.2615158557891846	0.875	0.009041666666666667
67	114	9684	1.1626946926116943	0.875	0.009041666666666667
67	115	9685	1.5556985139846802	1.0	0.009041666666666667
67	116	9686	1.2267849445343018	1.0	0.009041666666666667
67	117	9687	1.3545300960540771	0.875	0.009041666666666667
67	118	9688	1.957157850265503	0.75	0.009041666666666667
67	119	9689	1.4367245435714722	1.0	0.009041666666666667
67	120	9690	1.63248610496521	1.0	0.009041666666666667
67	121	9691	1.37046480178833	0.875	0.009041666666666667
67	122	9692	1.4332979917526245	0.875	0.009041666666666667
67	123	9693	1.2258037328720093	0.875	0.009041666666666667
67	124	9694	2.1557960510253906	0.75	0.009041666666666667
67	125	9695	1.3137750625610352	0.875	0.009041666666666667
67	126	9696	1.3667104244232178	0.75	0.009041666666666667
67	127	9697	1.606022834777832	0.75	0.009041666666666667
67	128	9698	1.8395602703094482	0.75	0.009041666666666667
67	129	9699	1.1526691913604736	0.875	0.009041666666666667
67	130	9700	1.2558400630950928	0.625	0.009041666666666667
67	131	9701	2.3710708618164062	0.875	0.009041666666666667
67	132	9702	1.9909393787384033	0.875	0.009041666666666667
67	133	9703	1.7944809198379517	0.625	0.009041666666666667
67	134	9704	1.2240362167358398	0.875	0.009041666666666667
67	135	9705	1.1298115253448486	0.875	0.009041666666666667
67	136	9706	1.3229212760925293	1.0	0.009041666666666667
67	137	9707	0.7524259686470032	1.0	0.009041666666666667
67	138	9708	1.7479650974273682	0.875	0.009041666666666667
67	139	9709	1.1929948329925537	0.875	0.009041666666666667
67	140	9710	1.6567821502685547	0.875	0.009041666666666667
67	141	9711	0.8932759761810303	0.875	0.009041666666666667
67	142	9712	1.202834129333496	0.75	0.009041666666666667
67	143	9713	0.9612140655517578	0.75	0.009041666666666667
67	144	9714	1.0912022590637207	0.75	0.009041666666666667
67	145	9715	0.8135381937026978	0.7142857142857143	0.009041666666666667
68	1	9716	1.312443733215332	0.75	0.009020833333333334
68	2	9717	1.227599859237671	0.875	0.009020833333333334
68	3	9718	1.2210114002227783	0.875	0.009020833333333334
68	4	9719	1.2112077474594116	1.0	0.009020833333333334
68	5	9720	1.5657777786254883	0.75	0.009020833333333334
68	6	9721	1.8569427728652954	0.75	0.009020833333333334
68	7	9722	1.8911142349243164	0.75	0.009020833333333334
68	8	9723	1.4279398918151855	0.75	0.009020833333333334
68	9	9724	1.7984527349472046	0.75	0.009020833333333334
68	10	9725	0.7651883363723755	0.875	0.009020833333333334
68	11	9726	1.71431303024292	0.875	0.009020833333333334
68	12	9727	1.5316693782806396	1.0	0.009020833333333334
68	13	9728	1.2594473361968994	0.875	0.009020833333333334
68	14	9729	2.372802495956421	0.625	0.009020833333333334
68	15	9730	1.2174291610717773	0.75	0.009020833333333334
68	16	9731	1.2501417398452759	1.0	0.009020833333333334
68	17	9732	1.3967667818069458	0.75	0.009020833333333334
68	18	9733	1.1976507902145386	0.875	0.009020833333333334
68	19	9734	1.428008794784546	0.875	0.009020833333333334
68	20	9735	1.4110138416290283	0.875	0.009020833333333334
68	21	9736	1.1287689208984375	0.875	0.009020833333333334
68	22	9737	1.5763622522354126	1.0	0.009020833333333334
68	23	9738	0.670044481754303	1.0	0.009020833333333334
68	24	9739	1.1611003875732422	1.0	0.009020833333333334
68	25	9740	1.543444037437439	0.75	0.009020833333333334
68	26	9741	1.8998847007751465	0.875	0.009020833333333334
68	27	9742	1.0948330163955688	0.625	0.009020833333333334
68	28	9743	1.2829902172088623	1.0	0.009020833333333334
68	29	9744	1.7799360752105713	0.875	0.009020833333333334
68	30	9745	1.9437390565872192	0.625	0.009020833333333334
68	31	9746	1.8276252746582031	0.75	0.009020833333333334
68	32	9747	1.5494312047958374	0.875	0.009020833333333334
68	33	9748	1.462371826171875	0.875	0.009020833333333334
68	34	9749	1.8935644626617432	0.75	0.009020833333333334
68	35	9750	0.9435040950775146	0.875	0.009020833333333334
68	36	9751	1.8833112716674805	1.0	0.009020833333333334
68	37	9752	1.3518426418304443	0.625	0.009020833333333334
68	38	9753	2.1409945487976074	0.625	0.009020833333333334
68	39	9754	0.944498598575592	0.75	0.009020833333333334
68	40	9755	1.6483073234558105	0.875	0.009020833333333334
68	41	9756	1.7940597534179688	1.0	0.009020833333333334
68	42	9757	1.2369797229766846	0.875	0.009020833333333334
68	43	9758	1.371071696281433	0.875	0.009020833333333334
68	44	9759	1.2273834943771362	0.875	0.009020833333333334
68	45	9760	1.4677658081054688	0.75	0.009020833333333334
68	46	9761	1.2178001403808594	0.875	0.009020833333333334
68	47	9762	1.3770252466201782	0.875	0.009020833333333334
68	48	9763	1.9220385551452637	0.625	0.009020833333333334
68	49	9764	1.363964557647705	0.75	0.009020833333333334
68	50	9765	1.6443190574645996	0.625	0.009020833333333334
68	51	9766	2.0397250652313232	0.875	0.009020833333333334
68	52	9767	0.8994215726852417	1.0	0.009020833333333334
68	53	9768	1.5641846656799316	0.875	0.009020833333333334
68	54	9769	1.990545630455017	0.875	0.009020833333333334
68	55	9770	1.173865795135498	1.0	0.009020833333333334
68	56	9771	1.7323554754257202	1.0	0.009020833333333334
68	57	9772	1.0246055126190186	1.0	0.009020833333333334
68	58	9773	1.3489904403686523	1.0	0.009020833333333334
68	59	9774	1.9679651260375977	0.75	0.009020833333333334
68	60	9775	0.9145339727401733	0.875	0.009020833333333334
68	61	9776	0.958625078201294	0.75	0.009020833333333334
68	62	9777	1.503715991973877	0.75	0.009020833333333334
68	63	9778	1.484278917312622	0.75	0.009020833333333334
68	64	9779	1.5636541843414307	0.75	0.009020833333333334
68	65	9780	1.9723174571990967	0.875	0.009020833333333334
68	66	9781	2.234189033508301	0.625	0.009020833333333334
68	67	9782	1.0245689153671265	0.875	0.009020833333333334
68	68	9783	1.100304126739502	0.875	0.009020833333333334
68	69	9784	1.2657824754714966	0.625	0.009020833333333334
68	70	9785	1.9117332696914673	0.625	0.009020833333333334
68	71	9786	1.4863669872283936	0.875	0.009020833333333334
68	72	9787	0.9577789306640625	0.875	0.009020833333333334
68	73	9788	1.2911432981491089	0.875	0.009020833333333334
68	74	9789	2.0109574794769287	0.75	0.009020833333333334
68	75	9790	0.7795829176902771	1.0	0.009020833333333334
68	76	9791	1.2955341339111328	0.875	0.009020833333333334
68	77	9792	1.396475076675415	1.0	0.009020833333333334
68	78	9793	1.6375210285186768	1.0	0.009020833333333334
68	79	9794	1.2981520891189575	0.875	0.009020833333333334
68	80	9795	0.9676800966262817	0.875	0.009020833333333334
68	81	9796	1.727612018585205	0.625	0.009020833333333334
68	82	9797	1.7144427299499512	0.875	0.009020833333333334
68	83	9798	1.7558401823043823	0.75	0.009020833333333334
68	84	9799	2.0882370471954346	0.5	0.009020833333333334
68	85	9800	1.4266765117645264	0.75	0.009020833333333334
68	86	9801	1.3807928562164307	1.0	0.009020833333333334
68	87	9802	1.6383428573608398	1.0	0.009020833333333334
68	88	9803	1.5403187274932861	1.0	0.009020833333333334
68	89	9804	1.6746556758880615	0.875	0.009020833333333334
68	90	9805	1.1907833814620972	1.0	0.009020833333333334
68	91	9806	1.271902084350586	1.0	0.009020833333333334
68	92	9807	1.5497372150421143	0.625	0.009020833333333334
68	93	9808	1.5289692878723145	0.75	0.009020833333333334
68	94	9809	0.9590895771980286	0.75	0.009020833333333334
68	95	9810	1.306716799736023	1.0	0.009020833333333334
68	96	9811	2.041062593460083	0.75	0.009020833333333334
68	97	9812	1.1948022842407227	0.75	0.009020833333333334
68	98	9813	1.1622118949890137	0.75	0.009020833333333334
68	99	9814	1.055020809173584	0.75	0.009020833333333334
68	100	9815	1.3500728607177734	0.75	0.009020833333333334
68	101	9816	1.0212461948394775	0.75	0.009020833333333334
68	102	9817	1.1081767082214355	0.875	0.009020833333333334
68	103	9818	1.1321938037872314	0.75	0.009020833333333334
68	104	9819	1.1629061698913574	1.0	0.009020833333333334
68	105	9820	2.263491630554199	0.75	0.009020833333333334
